id,observationID,personID,lat,lon,media,Eventful_Uneventful,Exciting_Monotonous,Pleasant_Unpleasant,Calm_Chaotic,Anxious_Safe,Stressed_Relaxed,Depressed_Cheerful,Detached_Attached,Exhausted_Excited,uncrowded _crowded,accessible_unaccessible,central_remote,green _built-up,clean_polluted,quiet_busy,relaxing_disturbing,mediaType,timestamp,transcription
251,1718275480952,p05,49.7969567,9.9368117,p05/1718275480952/media/1718275685805.jpg,2,2,3,3,4,4,4,4,4,3,1,1,5,2,2,2,Image,2024-06-13 12:44:40.952,
252,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882287225.aac,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Audio,2024-06-20 13:18:07.230,
253,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882515984.aac,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Audio,2024-06-20 13:18:07.230, It's a kind of quiet neighborhood. There are lots of buildings and a small park in the street and there is another green place on the other side of the street. It's almost near to Main Street so it's a convenience place. There are many people who are walking around but there is no traffic here. You can see not many cars here and that's it.
254,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882574952.aac,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Audio,2024-06-20 13:18:07.230, I think I feel calm and relaxed because I think that I am secure. I am near the main street and if I want to go somewhere I can go easily. It is not too crowded. I think there are some green places around me and I can see the birds singing. All of them make me feel relaxed. That's it.
255,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882602130.jpg,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Image,2024-06-20 13:18:07.230,
256,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882617918.jpg,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Image,2024-06-20 13:18:07.230,
257,1718882287230,p06,49.8001011,9.9323568,p06/1718882287230/media/1718882645507.jpg,3,4,2,2,5,4,3,4,3,3,1,2,2,2,2,2,Image,2024-06-20 13:18:07.230,
258,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883391739.aac,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Audio,2024-06-20 13:36:31.746,
259,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883522186.aac,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Audio,2024-06-20 13:36:31.746, Here is a relatively narrow alley that is separated from the main street. There are many buildings here. There are some small and cozy coffee shops. Many chairs and tables are located outside of the buildings. It is a narrow street so cars can hardly go through the street. That's it.
260,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883832052.aac,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Audio,2024-06-20 13:36:31.746, I don't feel very relaxed here because it's very close to the main street and it's located in a relatively busy area. But the type of architecture and the narrowness of the alley and low traffic do not make me feel safe here.
261,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883857826.jpg,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Image,2024-06-20 13:36:31.746,
262,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883891019.jpg,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Image,2024-06-20 13:36:31.746,
263,1718883391746,p06,49.7956454,9.9303342,p06/1718883391746/media/1718883954851.jpg,2,2,3,4,2,2,4,2,3,4,1,1,5,3,4,4,Image,2024-06-20 13:36:31.746,
264,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884544552.aac,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Audio,2024-06-20 13:55:44.559,
265,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884689681.aac,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Audio,2024-06-20 13:55:44.559, Here is a very noisy place because it's a street under construction and it's a crossing street so there are lots of cars here and there are people around here. This location is surrounded by different buildings and it seems to be kind of I think residential buildings or trading buildings and I can't see any shopping centers around here and that's it.
266,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884753101.aac,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Audio,2024-06-20 13:55:44.559, There are lots of people and traffic here so I feel safe but it's not a relaxing place because of the noise. I feel a little exhausted because of some biking and I think the noise makes me a little anxious. That's it.
267,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884772751.jpg,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Image,2024-06-20 13:55:44.559,
268,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884785514.jpg,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Image,2024-06-20 13:55:44.559,
269,1718884544559,p06,49.7915158,9.9317629,p06/1718884544559/media/1718884804167.jpg,2,3,4,5,1,2,3,2,1,4,1,2,5,5,5,4,Image,2024-06-20 13:55:44.559,
270,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885403866.aac,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Audio,2024-06-20 14:10:03.870,
271,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885539434.aac,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Audio,2024-06-20 14:10:03.870," It's a relatively warm spring day so here there are lots of people who are sitting outside and eating. There are lots of restaurants and many shops here. I think here is the city center so there are more public transportation like buses. There are lots of people here. It's a little crowded but it's not annoying. People are walking around, shopping, eating and it is surrounded by buildings. I can see a street here and I think a cinema. There are some billboards and yeah."
272,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885596308.aac,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Audio,2024-06-20 14:10:03.870, I feel excited here because there are lots of shopping and I love shopping and there are many restaurants so it can be a good place for having a nice evening and I think I feel safe and excited. It's a beautiful place.
273,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885637390.jpg,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Image,2024-06-20 14:10:03.870,
274,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885646963.jpg,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Image,2024-06-20 14:10:03.870,
275,1718885403870,p06,49.7949772,9.9347882,p06/1718885403870/media/1718885658294.jpg,2,1,1,3,4,4,5,5,4,4,1,1,5,3,4,3,Image,2024-06-20 14:10:03.870,
276,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886467145.aac,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Audio,2024-06-20 14:27:47.154,
277,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886558606.aac,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Audio,2024-06-20 14:27:47.154," Here is the intersection of several streets. There are many buildings on both sides of the street. Some of them are shopping centers and some of them are residential buildings, I think. There are lots of cars. I can see a bus stop near here. There are people who are walking around, but not as much as previous spots. I feel safe, but not relaxed here."
278,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886615320.aac,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Audio,2024-06-20 14:27:47.154, I can see many people who are walking in rush and it makes me a little stressful. There are lots of cars. It's noisy and it's a busy area totally. And noise of cars and people makes me a little nervous. But it's a nice street and I feel safe.
279,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886672300.jpg,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Image,2024-06-20 14:27:47.154,
280,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886697758.jpg,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Image,2024-06-20 14:27:47.154,
281,1718886467154,p06,49.7964592,9.935279,p06/1718886467154/media/1718886706465.jpg,3,2,3,3,2,3,4,4,4,4,1,2,4,2,4,4,Image,2024-06-20 14:27:47.154,
282,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879608563.aac,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Audio,2024-06-20 12:33:28.567,
283,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879793596.aac,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Audio,2024-06-20 12:33:28.567," Ich bin an der ersten Station angekommen, Klinikstraße 16, Ecke Röntgenring. Ich sehe die Klinikstraße 16, ich stehe nebenüber, sehe die Altbaufasade des Gebäudes, auch der angrenzenden Gebäude. Die Straße an sich ist relativ ruhig, während der Röntgenring weiter vorne sehr viel befahren ist und man auch viel Straßenverkehr hört von den Autos, die da entlang fahren. Gegenüber von der Klinikstraße 16 ist auch ein kleiner Park, der so einem Gebäude gehört, so wie es aussieht. Viel Grün, viele Bäume, es sind auch Einzels für Einzels Leute unterwegs, die dann mit ihrem Hund spazieren gehen. Man hört auch die Vögel zwitschern im Hintergrund."
284,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879881045.aac,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Audio,2024-06-20 12:33:28.567,
285,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879919161.jpg,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Image,2024-06-20 12:33:28.567,
286,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879953443.jpg,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Image,2024-06-20 12:33:28.567,
287,1718879608567,p13,49.800302,9.9323858,p13/1718879608567/media/1718879983815.jpg,2,2,3,3,2,2,3,4,4,2,2,2,2,2,3,3,Image,2024-06-20 12:33:28.567,
288,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718880840032.aac,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Audio,2024-06-20 12:54:00.037,
289,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718880968496.aac,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Audio,2024-06-20 12:54:00.037," Ich bin jetzt an der zweiten Location angekommen, Katharinengasse, Ecke-Mauldhardt-Gasse. Es ist hier ein bisschen abseits von dem Hauptadern der Innenstadt. Es sind aber trotzdem viele Menschen unterwegs, jetzt gerade auch zur Mittagszeit. Es gibt lokale Cafés, wo die Leute gerade Kaffee trinken, Mittagessen oder auch so auf dem Weg in die Tour oder von der Innenstadt sind. Hier ist ein Galerie-Kaufhof-Eingang nebenbei und mehrere Geschäfte, Läden, die teilweise mehr oder weniger gut gepflegt aussehen. Auffällig ist auch der asphaltierte Boden, der nicht mehr im besten Zustand ist."
290,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718881204970.aac,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Audio,2024-06-20 12:54:00.037," Ich fühle mich hier tatsächlich so ein bisschen zwiespalten, auf der einen Seite etwas unwohl, weil die Gebäudefassaden, der Asphalt auf der Straße, das wirkt als schon ein bisschen in die Jahre gekommen, auch die Farben der Häuser, die Anstriche so ein bisschen ausgeglichen und, wie gesagt, Schlaglöcher im Asphalt und so weiter. Es liegt auch Müll rum und Graffitis, die da in den Länden sind und das Ganze so ein bisschen schmuddelig wirken lassen. Auf der anderen Seite, im Kontrast dazu, ist halt die krasse Lebendigkeit hier in diesem Bereich, die noch von der Nähe zur Innenstadt kommt und den vielen Leuten, die jetzt hier unterwegs sind und gerade Mittagspause machen oder unterwegs sind, shoppen zu gehen oder sich mit Leuten treffen. Die Menschen wirken entspannt und happy, was die Atmosphäre von dem Ort auch noch ein bisschen ins Positive verändert."
291,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718881222444.jpg,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Image,2024-06-20 12:54:00.037,
292,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718881237758.jpg,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Image,2024-06-20 12:54:00.037,
293,1718880840037,p13,49.7954918,9.9297869,p13/1718880840037/media/1718881253779.jpg,3,2,3,3,3,3,3,4,4,3,2,2,5,4,4,4,Image,2024-06-20 12:54:00.037,
294,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718881973839.aac,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Audio,2024-06-20 13:12:53.844,
295,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718882057274.aac,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Audio,2024-06-20 13:12:53.844," Ich bin jetzt am dritten Punkt angekommen, Franziskanerplatz, und stehe auf einem größeren Parkplatz vor einer Kirche. Hier werden in der Straße gerade Bauarbeiten durchgeführt mit Bagger und allem, was dazugehört. Es ist etwas lauter durch die Baustelle. Das Laufen hin zum Platz war etwas beeinträchtigt durch die Baustelle, da der Gehsteig teilweise gesperrt ist. Der Baustellenlärm steht im krassen Gegensatz zu der Ruhe, die sonst hier auf dem Platz herrscht. Es ist sehr wenig los, wenige Menschen unterwegs. Es sind tatsächlich geparkte Autos. Auf dem Parkplatz sind auch einige Bäume gepflanzt vor der Kirche. Es macht einen relativ ruhigen und entspannten Eindruck."
296,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718882125586.aac,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Audio,2024-06-20 13:12:53.844," Ich fühle mich auch entspannter jetzt als vorhin in der Innenstadt tatsächlich. Viel Los, viel Trubel. Hier ist das genaue Gegenteil ein bisschen abseits von dem lebendigeren Teil der Stadt. Und wie gesagt, bis auf die Baustelle, die manchmal so ein bisschen strefft durch die lauten Geräusche, ist es sehr ruhig und entspannt. Und so fühle ich mich auch. Ein paar Wohnhäuser sind hier drumherum auch, kann ich sehen. Einige Läden, ein Pastoral, das jetzt noch geschlossen hat scheinbar. Genau."
297,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718882150735.jpg,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Image,2024-06-20 13:12:53.844,
298,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718882186133.jpg,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Image,2024-06-20 13:12:53.844,
299,1718881973844,p13,49.7914587,9.9315914,p13/1718881973844/media/1718882199650.jpg,4,4,2,2,4,3,4,3,3,2,3,4,4,3,2,2,Image,2024-06-20 13:12:53.844,
300,1718882951615,p13,49.7955821,9.9334128,p13/1718882951615/media/1718882951607.aac,2,2,2,3,4,3,4,5,4,4,2,2,4,2,3,3,Audio,2024-06-20 13:29:11.615,
301,1718882951615,p13,49.7955821,9.9334128,p13/1718882951615/media/1718883072997.aac,2,2,2,3,4,3,4,5,4,4,2,2,4,2,3,3,Audio,2024-06-20 13:29:11.615," Ich bin jetzt an der vierten Station angekommen. Es ist ein kleiner Platz. In der Mitte ist so eine Kunstwerkinstallation, ein großer QR-Code, der in den Boden eingearbeitet ist. Drumherum gibt es viele Möglichkeiten für Kaffee, Imbisse, Eiskaffees, sehr viel Gastronomie. Es gibt auch mehrere Sitzmöglichkeiten, drei Bänke, also drei Bäume, um die herum Bänke installiert sind. Es ist sehr zentral, es sind viele Menschen unterwegs, viele Fußgänger, aber auch auf den Bänken Menschen, die einfach gerade sitzen und sich ausruhen oder auf jemanden warten und viele Fahrradfahrer, die auch kreuzen. Genau, ansonsten sehr städtisch. Die Gebäude sind alle mehrstädtisch hier drumherum."
302,1718882951615,p13,49.7955821,9.9334128,p13/1718882951615/media/1718883162160.aac,2,2,2,3,4,3,4,5,4,4,2,2,4,2,3,3,Audio,2024-06-20 13:29:11.615," Ich finde die Atmosphäre hier an dem Platz relativ angenehm. Es ist zwar viel los, viele Menschen, man hört auch viele Gespräche, viele Stimmen, aber ich finde es nicht stressig, weil es keinen Fahrzeugverkehr gibt, der noch zusätzlich Kreuz. Sondern es sind nur Fußgänger und Fahrradfahrer. Und das scheint ganz gut zu funktionieren, von den Verkehrswegen her. Es ist auch angenehm, dass es hier sehr lebendig wirkt und viele Möglichkeiten für Pause, für Mittag, Snacks, Kaffee und so weiter gibt. Es scheint ein Platz zu sein, wo Leute herzukommen, um einfach mal eine Pause zu machen. Und das finde ich sehr angenehm. Jetzt sehe ich hier gerade, dass doch noch ein Fahrzeug vorbeifährt, ein Stadtbus. Aber für den restlichen Straßenverkehr ist es, glaube ich, nicht erlaubt, hier durchzufahren, aber ich finde es sehr angenehm."
303,1718883260779,p13,49.7955244,9.933315,p13/1718883260779/media/1718883260776.jpg,2,2,2,3,4,3,4,2,3,4,2,2,4,2,4,3,Image,2024-06-20 13:34:20.779,
304,1718883260779,p13,49.7955244,9.933315,p13/1718883260779/media/1718883270673.jpg,2,2,2,3,4,3,4,2,3,4,2,2,4,2,4,3,Image,2024-06-20 13:34:20.779,
305,1718883260779,p13,49.7955244,9.933315,p13/1718883260779/media/1718883283420.jpg,2,2,2,3,4,3,4,2,3,4,2,2,4,2,4,3,Image,2024-06-20 13:34:20.779,
306,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883686302.aac,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Audio,2024-06-20 13:41:26.306,
307,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883794958.aac,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Audio,2024-06-20 13:41:26.306," Ich bin jetzt in der Semmelstraße angekommen, also in der letzten Location. Das ist eine sehr lange Straße, die links und rechts von Wohnhäusern gesäumt ist. Im Erdgeschoss befinden sich aber auch viele Restaurants, Läden, Piercing Studio, Tanzstudio sehe ich hier. Der wirkt schon relativ gelebt. Genau, viele parkende Autos und Fahrräder tatsächlich auch. Es gibt Fußgänger, die die Straße hoch und runter laufen, aber es sind wenig Menschen, die wirklich hier verweilen. Das wirkt wie eine Straße, die man benutzt, um irgendwo hinzukommen, in und nicht um zu dieser Tageszeit hier tatsächlich auch zu verweilen. Sie ist so mittelmäßig befahren."
308,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883929660.aac,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Audio,2024-06-20 13:41:26.306," Ja, also das Gefühl, das ich hier in der Straße habe, ist, als wäre ich an so einem Durchgangsort, der vielleicht eher abends frequentiert wird, weil doch auch einige Kneipen und Gaststätten in der Straße zu sehen sind, eher weniger jetzt um die Tageszeit. Und, ja, also wie gesagt, so ein Ort, so ein Transitort, den man nur quasi aufsucht, wenn man auf dem Weg irgendwo hin ist, wo man jetzt nicht unbedingt verheilt. Ansonsten ist es aber relativ ruhig und angenehm, da nicht zu viel los ist und auch nicht zu viel Straßenverkehr stattfindet. Genau. Ich habe so ein bisschen das Gefühl, ja, dass es wahrscheinlich abends hier mehr los ist in der Straße. Und ich sehe auch wenig Grün und so. Deswegen verstehe ich das auch, warum man jetzt hier nicht unbedingt zum Verweilen bleibt."
309,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883944658.jpg,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Image,2024-06-20 13:41:26.306,
310,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883955123.jpg,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Image,2024-06-20 13:41:26.306,
311,1718883686306,p13,49.79674,9.9354317,p13/1718883686306/media/1718883963128.jpg,4,4,2,3,4,4,4,3,3,3,2,3,4,3,3,3,Image,2024-06-20 13:41:26.306,
312,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718881820018.aac,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Audio,2024-06-20 13:10:20.023,
313,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718881947014.aac,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Audio,2024-06-20 13:10:20.023,
314,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718882036774.aac,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Audio,2024-06-20 13:10:20.023, Actually this is not really a calm place for me because there is a street here and there are a lot of noise and for me it's really a noisy place. This place does not make me really comfortable and if I want to give it a range between 0 and 10 about calmness I would give 4 for example.
315,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718882062285.jpg,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Image,2024-06-20 13:10:20.023,
316,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718882073240.jpg,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Image,2024-06-20 13:10:20.023,
317,1718881820023,p14,49.8000617,9.9301117,p14/1718881820023/media/1718882085284.jpg,3,3,4,4,3,3,3,4,3,4,2,3,2,4,3,3,Image,2024-06-20 13:10:20.023,
318,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718882810419.aac,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Audio,2024-06-20 13:26:50.423,
319,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718882948264.aac,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Audio,2024-06-20 13:26:50.423, This location is an alley and there is a coffee restaurant here and also there are some shops and some people are chatting.
320,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718882997724.aac,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Audio,2024-06-20 13:26:50.423, I like this place because this alley is a little bit cozy. It's not so much white. And I like cozy place. And moreover there is a coffee restaurant here. The atmosphere seems really warm and I like the warm place as well. So I like this place. And moreover I like restaurant and coffee.
321,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718883023407.jpg,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Image,2024-06-20 13:26:50.423,
322,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718883036834.jpg,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Image,2024-06-20 13:26:50.423,
323,1718882810423,p14,49.7956383,9.9304,p14/1718882810423/media/1718883061520.jpg,2,2,2,2,4,4,4,4,4,2,4,3,4,3,2,3,Image,2024-06-20 13:26:50.423,
324,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718883841107.aac,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Audio,2024-06-20 13:44:01.112,
325,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718883925973.aac,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Audio,2024-06-20 13:44:01.112," This place is a street and there are some building house and there are some machines that I guess for renovate or doing some progress. I don't know something with the road, a street and it's really noisy."
326,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718883957984.aac,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Audio,2024-06-20 13:44:01.112, Absolutely I don't like this place because it's so noisy and it makes me a little bit headache and I want to run away from this place.
327,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718883976880.jpg,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Image,2024-06-20 13:44:01.112,
328,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718883988355.jpg,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Image,2024-06-20 13:44:01.112,
329,1718883841112,p14,49.7915333,9.9311294,p14/1718883841112/media/1718884003717.jpg,2,5,5,5,2,1,3,2,1,3,3,3,5,3,5,5,Image,2024-06-20 13:44:01.112,
330,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718884850493.aac,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Audio,2024-06-20 13:59:05.433,
331,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718884894603.aac,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Audio,2024-06-20 13:59:05.433,
332,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718885049922.aac,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Audio,2024-06-20 13:59:05.433," Actually I don't have any specific feeling in this place. It's like flow of the life. For me it's like a picture. You can see the daily life, daily routine. I don't have any specific feeling in this place."
333,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718885074486.jpg,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Image,2024-06-20 13:59:05.433,
334,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718885101801.jpg,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Image,2024-06-20 13:59:05.433,
335,1718884745433,p14,49.7954551,9.933162,p14/1718884745433/media/1718885127386.jpg,3,3,3,4,3,3,3,2,3,4,3,3,4,3,3,3,Image,2024-06-20 13:59:05.433,
336,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885592645.aac,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Audio,2024-06-20 14:13:12.649,
337,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885678036.aac,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Audio,2024-06-20 14:13:12.649," I'm not sure if I came in the correct location or not, but this street is like a private street, I don't know, or like a private parking. I'm not sure the specific or the true description of this place. There is a beautiful garden here with flower rows and there are some autos in parking. And there are buildings, I'm not sure it belongs to which company, and there are trees and I can listen to the sounds of birds. And also I can see some bicycles and that's it."
338,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885730527.aac,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Audio,2024-06-20 14:13:12.649, I like this place because of the sound of birds. It's really beautiful and this place is not so crowded. And I like it especially the previous location. Some of them were so crowded and noisy and I have some headaches now. So this sound is so beautiful for me and I like this location.
339,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885761617.jpg,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Image,2024-06-20 14:13:12.649,
340,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885804029.jpg,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Image,2024-06-20 14:13:12.649,
341,1718885592649,p14,49.7962933,9.9357783,p14/1718885592649/media/1718885818053.jpg,3,3,1,1,4,4,3,3,3,1,3,3,3,2,1,2,Image,2024-06-20 14:13:12.649,
342,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270298229.jpg,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Image,2024-06-13 11:18:18.234,
343,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270318319.jpg,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Image,2024-06-13 11:18:18.234,
344,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270330227.jpg,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Image,2024-06-13 11:18:18.234,
345,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270347925.aac,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Audio,2024-06-13 11:18:18.234,
346,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270422926.aac,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Audio,2024-06-13 11:18:18.234, This place is located in the entrance of the parking square and sometimes there are cars driving by and here is a street and the surrounding is many buildings surrounded by me and I can look down trees at the end of the street.
347,1718270298234,p15,49.7996367,9.9334983,p15/1718270298234/media/1718270530523.aac,2,4,3,3,4,3,5,5,4,1,1,2,4,1,3,3,Audio,2024-06-13 11:18:18.234,
348,1718271520478,p15,49.7955417,9.9302117,p15/1718271520478/media/1718271520469.aac,1,2,2,4,4,3,5,5,4,4,1,1,5,1,4,2,Audio,2024-06-13 11:38:40.478,
